IncomeType,Date,DeathRatePercentage,PopulationInfectedPercentage,PopulationVaccinatedPercentage
High income,2022-08-16,0.739680071536367,28.1087045285197,78.6044611554315
High income,2022-08-17,0.73887802864418,28.1521710342286,78.6108040641829
High income,2022-08-18,0.738031022119363,28.2013071258824,78.6175995866022
High income,2022-08-19,0.737183025141115,28.2503337426048,78.6256152467152
High income,2022-08-20,0.736370820687125,28.2985755624125,78.6298587797376
High income,2022-08-21,0.735042394012265,28.382900687445,78.6325548698112
High income,2022-08-22,0.734342007009887,28.4198698679728,78.6380051060579
High income,2022-08-23,0.733716875747825,28.4537619952618,78.6439119543266
High income,2022-08-24,0.732997408624274,28.4951966174565,78.6506258303582
High income,2022-08-25,0.732302307778844,28.5387442897508,78.6556369673733
High income,2022-08-26,0.731627910852117,28.5814347149565,78.6638103225664
High income,2022-08-27,0.731042668726957,28.6205598879053,78.6672425895707
High income,2022-08-28,0.730332689757426,28.677562980872,78.6711116367614
High income,2022-08-29,0.729500274942425,28.7194284656892,78.6769277223952
High income,2022-08-30,0.72909263422629,28.7449291675603,78.6839989713035
High income,2022-08-31,0.728569313837594,28.7777265455357,78.6904770244186
High income,2022-09-01,0.728075579562848,28.8123877961921,78.6963602823989
High income,2022-09-02,0.727655944585839,28.8466421743497,78.7022771265525
High income,2022-09-03,0.727247370439109,28.8784406035723,78.7053644155774
High income,2022-09-04,0.726387891242802,28.937787531629,78.7087730922934
High income,2022-09-05,0.72604797711164,28.9591993568088,78.7113611468431
High income,2022-09-06,0.72573568906479,28.9794399041802,78.7160848821757
High income,2022-09-07,0.725381465594445,29.0023886166543,78.7235686812453
High income,2022-09-08,0.72489970894421,29.0328711076224,78.7309529213014
High income,2022-09-09,0.724570067494859,29.0602835024877,78.7397325069216
High income,2022-09-10,0.724495560517818,29.0761971111733,78.7437262227886
High income,2022-09-11,0.723922907170666,29.1210472872528,78.7471371385828
High income,2022-09-12,0.723265062095499,29.1546656872299,78.7547092213078
High income,2022-09-13,0.723049208777181,29.1700161677441,78.7613228985891
High income,2022-09-14,0.722660779220227,29.1948573811133,78.769304012924
High income,2022-09-15,0.722370795921927,29.218477497184,78.776719520108
High income,2022-09-16,0.722149137623399,29.2419743040185,78.7852173817083
High income,2022-09-17,0.722074363095347,29.2592998114536,78.7890718748906
High income,2022-09-18,0.721229686315008,29.3117508584066,78.7937070066995
High income,2022-09-19,0.720704761470054,29.3383483087682,78.8012090382631
High income,2022-09-20,0.720505486286134,29.3509132160472,78.808192003516
High income,2022-09-21,0.720234285724072,29.3693597019979,78.8160447706888
High income,2022-09-22,0.72010372758003,29.3849676765069,78.8237399227486
High income,2022-09-23,0.719876100503099,29.406112011807,78.8326903180499
High income,2022-09-24,0.719697854383464,29.4282061960732,78.836547770014
High income,2022-09-25,0.71863880496406,29.4927277138548,78.8392921602035
High income,2022-09-26,0.718423870829108,29.5054136113245,78.8481819404587
High income,2022-09-27,0.718203754502269,29.5192442375323,78.8551543500572
High income,2022-09-28,0.71803020873271,29.5342750896311,78.8631144330502
High income,2022-09-29,0.717815341140996,29.5532088949621,78.8707288983271
High income,2022-09-30,0.717767236299451,29.5729484485827,78.8798150777288
High income,2022-10-01,0.717477797645868,29.5977293667743,78.8832799713014
High income,2022-10-02,0.716007062252285,29.6836433577025,78.8855575936499
High income,2022-10-03,0.715883922666028,29.6937535955198,78.8937267905549
High income,2022-10-04,0.715783970957826,29.7027263016361,78.9001750959165
High income,2022-10-05,0.715500503550965,29.722350942564,78.9076755281386
High income,2022-10-06,0.715340941415265,29.7401596110913,78.9152324970856
High income,2022-10-07,0.715221863985503,29.7586285677912,78.923830477469
High income,2022-10-08,0.71502268016893,29.780551542541,78.9282123535383
High income,2022-10-09,0.713329821988463,29.8831756942302,78.9303348397532
High income,2022-10-10,0.713204600239329,29.8940398616697,78.9376638225575
High income,2022-10-11,0.713107631934259,29.9038127183801,78.9449826495428
High income,2022-10-12,0.712834412295459,29.9233627500231,78.9525919969267
High income,2022-10-13,0.712629694829048,29.9414970444967,78.9608712285326
High income,2022-10-14,0.712485911135695,29.9597058682881,78.9698445743856
High income,2022-10-15,0.712396869004994,29.9789523448986,78.973376880206
High income,2022-10-16,0.71066481512326,30.0869567616404,78.9764830414615
High income,2022-10-17,0.710526071081381,30.0986729783083,78.9847058163095
High income,2022-10-18,0.710371531117598,30.1103203433211,78.9916491178911
High income,2022-10-19,0.710150225319281,30.1291625863465,78.9996622990248
High income,2022-10-20,0.710019361347695,30.1453251325494,79.0098477858635
High income,2022-10-21,0.709851888233717,30.157439025502,79.0185390878283
High income,2022-10-22,0.709992293855332,30.1855009929512,79.0220180556069
High income,2022-10-23,0.70865610158679,30.2764501909854,79.0244284233067
High income,2022-10-24,0.708531823252763,30.2858464027529,79.0334555870039
High income,2022-10-25,0.708382679569932,30.2971672621815,79.0406183182508
High income,2022-10-26,0.708194262719565,30.3121158281559,79.0486646857222
High income,2022-10-27,0.708024696806188,30.3250676961309,79.0606169652078
High income,2022-10-28,0.70819032649697,30.3575190565548,79.0691957534922
High income,2022-10-29,0.708001859692306,30.3742857540408,79.0725857179117
High income,2022-10-30,0.707131799366377,30.4403485573059,79.074519801688
High income,2022-10-31,0.707010798305788,30.4499467659154,79.081826153809
High income,2022-11-01,0.706799486965734,30.4628971145159,79.0881562678277
High income,2022-11-02,0.706546539452331,30.4788168806666,79.0951458703481
High income,2022-11-03,0.706351668334265,30.4916747073565,79.1071788366165
High income,2022-11-04,0.706329213904139,30.5251594023772,79.1151242856341
High income,2022-11-05,0.706171075615444,30.5407599399479,79.1188054901558
High income,2022-11-06,0.705533219009842,30.5925358248516,79.1209022269712
High income,2022-11-07,0.70538592431882,30.6042068601198,79.1261161604991
High income,2022-11-08,0.705104602593505,30.6207836357928,79.1315520826386
High income,2022-11-09,0.704960081502505,30.6316892261794,79.1375452153857
High income,2022-11-10,0.704711910138196,30.6481729201722,79.1428160055069
High income,2022-11-11,0.70454317293435,30.6865672739846,79.1488276106493
High income,2022-11-12,0.704208044534695,30.7090629729553,79.1520841100136
High income,2022-11-13,0.703635357657483,30.7575481325848,79.1540230717818
High income,2022-11-14,0.703414176960637,30.7718123402957,79.1603523861297
High income,2022-11-15,0.703095408214923,30.7908476238502,79.1756768773431
High income,2022-11-16,0.702742796003779,30.8112018844082,79.1821750821622
High income,2022-11-17,0.702488112838754,30.828633188289,79.1919405819013
High income,2022-11-18,0.70245681488951,30.860139977574,79.1990724458555
High income,2022-11-19,0.702080160237017,30.8842361376668,79.2024669683985
High income,2022-11-20,0.701422179636121,30.9367044575089,79.2047030878328
High income,2022-11-21,0.70117843102555,30.9525453761196,79.2112061706437
High income,2022-11-22,0.700862791682815,30.971368507013,79.2165222221316
High income,2022-11-23,0.700446380198575,30.9941533669419,79.223780514038
High income,2022-11-24,0.700264848215089,31.0091083302826,79.2292022020375
High income,2022-11-25,0.700340957727059,31.0428707509692,79.2336092677367
High income,2022-11-26,0.699835199826638,31.0727092670489,79.236552536052
High income,2022-11-27,0.699000469540145,31.1344234605498,79.238266070624
High income,2022-11-28,0.698752951598596,31.1516434914075,79.2434025160522
High income,2022-11-29,0.698437235596454,31.1715069940007,79.2479610393993
High income,2022-11-30,0.698063224753787,31.1948180373104,79.2535528973432
High income,2022-12-01,0.69774169981887,31.2146367583393,79.2617280118121
High income,2022-12-02,0.697374758085632,31.2576184236474,79.2675116308118
High income,2022-12-03,0.697139959044232,31.2768409101341,79.2708007567445
High income,2022-12-04,0.69621753768957,31.346948608197,79.2739408240416
High income,2022-12-05,0.695966129534992,31.3649479982081,79.2791965003847
High income,2022-12-06,0.695656971056693,31.3854737081838,79.2837219173611
High income,2022-12-07,0.695291746532267,31.4104018457681,79.2885444120365
High income,2022-12-08,0.694884453282382,31.4350382634477,79.2959959044061
High income,2022-12-09,0.694547817798515,31.4925750567007,79.3012236722386
High income,2022-12-10,0.694286531784052,31.5128925324023,79.303751831446
High income,2022-12-11,0.693348909893714,31.5886663778256,79.3054500123389
High income,2022-12-12,0.693075106743385,31.6083569116266,79.3104748237246
High income,2022-12-13,0.692701368033195,31.632718322521,79.3143632229484
High income,2022-12-14,0.692256163181975,31.6612405804778,79.31843730573
High income,2022-12-15,0.691899950584866,31.6854231050161,79.3220302265963
High income,2022-12-16,0.691472099381196,31.7437127083522,79.3267439660441
High income,2022-12-17,0.691172307091957,31.7673388219538,79.3295472120038
High income,2022-12-18,0.690317247516643,31.8461775656198,79.3316262760947
High income,2022-12-19,0.69009313818638,31.865801566811,79.3395339806508
High income,2022-12-20,0.689744221109286,31.8906862023042,79.3438687561105
High income,2022-12-21,0.689322752919645,31.9197555950166,79.3486071254186
High income,2022-12-22,0.688985116213463,31.9451357065323,79.3569634452888
High income,2022-12-23,0.688564139443595,32.0096226785357,79.3600881589067
High income,2022-12-24,0.688249637471185,32.0344163114929,79.3613003798596
High income,2022-12-25,0.687764031296142,32.1036012694294,79.3617633892479
High income,2022-12-26,0.68774875737639,32.1159764947966,79.3638293387378
High income,2022-12-27,0.687170463980795,32.1472864051327,79.3675242176301
High income,2022-12-28,0.686774608755575,32.1769475542309,79.3714047800801
High income,2022-12-29,0.686780415368599,32.1874576274439,79.3751524372446
High income,2022-12-30,0.686386794508861,32.2441528471559,79.3794308359135
High income,2022-12-31,0.686458141215196,32.2667676970745,79.3803571745584
High income,2023-01-01,0.686207237884067,32.3143768173518,79.3806231450637
High income,2023-01-02,0.686058136239758,32.3312956921894,79.3825938537623
High income,2023-01-03,0.685907332206083,32.3455507836534,79.3858904166333
High income,2023-01-04,0.685756700625393,32.3634306228812,79.3888446404384
High income,2023-01-05,0.685505577252351,32.3802908818498,79.3936923247438
High income,2023-01-06,0.684906433619844,32.4460836362886,79.3979583285153
High income,2023-01-07,0.684480660417548,32.4741990217467,79.4005378265876
High income,2023-01-08,0.684105203159408,32.5214671623986,79.4017712388164
High income,2023-01-09,0.683679988501958,32.5475538630257,79.4050424521233
High income,2023-01-10,0.683469856376362,32.5616673327924,79.4081280618395
High income,2023-01-11,0.683300476532847,32.5755201898482,79.411666605092
High income,2023-01-12,0.682933883419546,32.597303781979,79.415799703578
High income,2023-01-13,0.682932393064324,32.653497927973,79.4195990994427
High income,2023-01-14,0.682733627596594,32.6711330679386,79.4214317049957
High income,2023-01-15,0.682571347418145,32.7012070070993,79.4222956693189
High income,2023-01-16,0.682346209742055,32.7162742442191,79.4246748498578
High income,2023-01-17,0.682244142141722,32.7250016113366,79.42708761657
High income,2023-01-18,0.682003926650269,32.7400573331971,79.4296278508064
High income,2023-01-19,0.68178106708722,32.7541959925938,79.4329212949613
High income,2023-01-20,0.682000125979872,32.7904712987757,79.4364655958435
High income,2023-01-21,0.68190282519302,32.8018228655627,79.4377638613735
High income,2023-01-22,0.681870129316781,32.8217377070208,79.4384530976288
High income,2023-01-23,0.68175312091744,32.830397102121,79.4407023316641
High income,2023-01-24,0.681691594326637,32.8360582915225,79.4428941493366
High income,2023-01-25,0.681526564424986,32.8467199023506,79.4450562992227
High income,2023-01-26,0.681356286674022,32.8574519641754,79.4477787784325
High income,2023-01-27,0.681651545625016,32.8900395885022,79.450216095038
High income,2023-01-28,0.681589377062384,32.8985185778719,79.4514794149545
High income,2023-01-29,0.681533050432632,32.916467508656,79.4521459405592
High income,2023-01-30,0.681434790711842,32.9239481890095,79.454167348386
High income,2023-01-31,0.681391357412804,32.9283705284209,79.4579352372215
High income,2023-02-01,0.684252186914042,32.935509349511,79.4599001882905
High income,2023-02-02,0.684271136665769,32.9430465665895,79.4616610633734
High income,2023-02-03,0.684613739110998,32.9725240313068,79.4638334490457
High income,2023-02-04,0.684649892832716,32.9792158364245,79.4649582659811
High income,2023-02-05,0.684657744900519,32.9957967703856,79.4655812894947
High income,2023-02-06,0.68462733578922,33.0013621592263,79.4672332494159
High income,2023-02-07,0.684624392013488,33.0056973345213,79.4688892876581
High income,2023-02-08,0.684584404271466,33.0125313211057,79.47056531767
High income,2023-02-09,0.684557327053709,33.0188017796833,79.4721132404212
High income,2023-02-10,0.68491244981515,33.046492380017,79.4738531641294
High income,2023-02-11,0.684946825430628,33.052154049221,79.4746340426573
High income,2023-02-12,0.684962661366339,33.0676293583458,79.4751615055114
High income,2023-02-13,0.684929257830323,33.072347655917,79.4765312616102
High income,2023-02-14,0.684942018915294,33.0755608930915,79.4778687909761
High income,2023-02-15,0.684921024776768,33.0813733002398,79.4793792891342
High income,2023-02-16,0.68491036230579,33.0866636023282,79.4807767938095
High income,2023-02-17,0.685178404175616,33.1115574340356,79.4823661395077
High income,2023-02-18,0.68521074095887,33.1165185916262,79.4832232266621
High income,2023-02-19,0.685243526182211,33.1325323190949,79.4836917537788
High income,2023-02-20,0.685195680641358,33.1376351783498,79.4848958980567
High income,2023-02-21,0.685196550907101,33.1406274664846,79.4862694126082
High income,2023-02-22,0.685178070882578,33.1454310889293,79.4876486847894
High income,2023-02-23,0.685157119667289,33.1499693806054,79.4888977705658
High income,2023-02-24,0.685143884538012,33.1541929218579,79.4903602884764
High income,2023-02-25,0.685299241634751,33.1795599187726,79.4911328504281
High income,2023-02-26,0.685279559538555,33.1971765863429,79.4915113346138
