IncomeType,PopulationSize,Date,TotalCases,TotalDeaths,TotalPeopleVaccinated,DeathRatePercentage,PopulationInfectedPercentage,PopulationVaccinatedPercentage
High income,1250514600,2020-02-12,241,11,0,4.5643153526971,1.92720660758379e-05,0
High income,1250514600,2020-02-13,257,12,0,4.66926070038911,2.05515393422836e-05,0
High income,1250514600,2020-02-14,273,12,0,4.3956043956044,2.18310126087292e-05,0
High income,1250514600,2020-02-15,291,12,0,4.12371134020619,2.32704200334806e-05,0
High income,1250514600,2020-02-16,320,13,0,4.0625,2.55894653289134e-05,0
High income,1250514600,2020-02-17,331,13,0,3.92749244712991,2.64691031995948e-05,0
High income,1250514600,2020-02-18,342,13,0,3.80116959064327,2.73487410702762e-05,0
High income,1250514600,2020-02-19,391,13,0,3.32480818414322,3.1267127948766e-05,0
High income,1250514600,2020-02-20,416,14,0,3.36538461538462,3.32663049275874e-05,0
High income,1250514600,2020-02-21,513,14,0,2.72904483430799,4.10231116054143e-05,0
High income,1250514600,2020-02-22,742,16,0,2.15633423180593,5.93355727314179e-05,0
High income,1250514600,2020-02-23,1073,19,0,1.77073625349487,8.58046759310127e-05,0
High income,1250514600,2020-02-24,1354,25,0,1.84638109305761,0.000108275425172965,0
High income,1250514600,2020-02-25,1603,30,0,1.87149095446039,0.000128187227882026,0
High income,1250514600,2020-02-26,2005,37,0,1.84538653366584,0.000160333993701473,0
High income,1250514600,2020-02-27,2606,42,0,1.61166538756715,0.000208394208272338,0
High income,1250514600,2020-02-28,3366,48,0,1.42602495543672,0.000269169188428508,0
High income,1250514600,2020-02-29,4597,57,0,1.23993909071133,0.000367608662865671,0
High income,1250514600,2020-03-01,5801,68,0,1.17221168764006,0.000463889026165708,0
High income,1250514600,2020-03-02,7133,82,0,1.1495864292724,0.00057040517559731,0
High income,1250514600,2020-03-03,8240,105,0,1.27427184466019,0.00065892873221952,0
High income,1250514600,2020-03-04,9459,145,0,1.53293159953483,0.000756408601706849,0
High income,1250514600,2020-03-05,10834,179,0,1.65220601809119,0.000866363335542024,0
High income,1250514600,2020-03-06,12534,232,0,1.85096537418222,0.00100230737010188,0
High income,1250514600,2020-03-07,14325,289,0,2.0174520069808,0.00114552840886464,0
High income,1250514600,2020-03-08,19439,378,0,1.94454447245229,0.00155448005165234,0
High income,1250514600,2020-03-09,21846,524,0,2.39860844090451,0.00174696081117326,0
High income,1250514600,2020-03-10,24979,634,0,2.53813203090596,0.00199749767015915,0
High income,1250514600,2020-03-11,27872,825,0,2.9599598163031,0.00222884243014836,0
High income,1250514600,2020-03-12,32651,1049,0,3.21276530580993,0.00261100510141985,0
High income,1250514600,2020-03-13,38041,1274,0,3.34901816461187,0.00304202765805373,0
High income,1250514600,2020-03-14,43713,1566,0,3.58245830759728,0.00349560093100872,0
High income,1250514600,2020-03-15,71049,2417,0,3.40187757744655,0.00568158100673115,0
High income,1250514600,2020-03-16,77738,2847,0,3.66230157709228,0.00621648079918459,0
High income,1250514600,2020-03-17,86209,3282,0,3.80702710853855,0.00689388192668842,0
High income,1250514600,2020-03-18,95562,3748,0,3.92206107029991,0.00764181401800507,0
High income,1250514600,2020-03-19,107195,4365,0,4.07201828443491,0.00857207104979022,0
High income,1250514600,2020-03-20,121762,5004,0,4.10965654309226,0.00973695149180985,0
High income,1250514600,2020-03-21,139229,5880,0,4.22325808559998,0.0111337364633728,0
High income,1250514600,2020-03-22,224246,10906,0,4.8634089348305,0.017932297631711,0
High income,1250514600,2020-03-23,243836,11921,0,4.88894174773208,0.0194988527123154,0
High income,1250514600,2020-03-24,265540,12948,0,4.87610152895986,0.0212344581982489,0
High income,1250514600,2020-03-25,290772,14242,0,4.89799568046442,0.0232521875394338,0
High income,1250514600,2020-03-26,316489,15597,0,4.92813336324485,0.0253087009140077,0
High income,1250514600,2020-03-27,347776,17158,0,4.93363544350386,0.0278106309194631,0
High income,1250514600,2020-03-28,383822,19111,0,4.9791309513264,0.0306931242546069,0
High income,1250514600,2020-03-29,533110,31466,0,5.90234660764195,0.0426312495671782,0
High income,1250514600,2020-03-30,568123,33609,0,5.91579640324366,0.0454311369095571,0
High income,1250514600,2020-03-31,608492,36025,0,5.92037364501095,0.0486593279278786,0
High income,1250514600,2020-04-01,641749,38604,0,6.01543594146621,0.0513187930792651,0
High income,1250514600,2020-04-02,683562,41591,0,6.08445173956422,0.0546624565598834,0
High income,1250514600,2020-04-03,730876,44936,0,6.14823855209365,0.0584460189429216,0
High income,1250514600,2020-04-04,780349,48603,0,6.22836705115275,0.0624022302498507,0
High income,1250514600,2020-04-05,926202,65166,0,7.0358301968685,0.074065668645532,0
High income,1250514600,2020-04-06,974373,68998,0,7.08127175116716,0.0779177628154041,0
High income,1250514600,2020-04-07,1016682,73346,0,7.21425185062783,0.0813010899672823,0
High income,1250514600,2020-04-08,1063657,77458,0,7.28223478057306,0.0850575435104876,0
High income,1250514600,2020-04-09,1111419,82106,0,7.38749292571029,0.0888769311449862,0
High income,1250514600,2020-04-10,1164980,87123,0,7.47849748493536,0.0931600478714923,0
High income,1250514600,2020-04-11,1218695,91956,0,7.54544820484206,0.0974554795281878,0
High income,1250514600,2020-04-12,1342971,108207,0,8.05728493020326,0.107393468256988,0
High income,1250514600,2020-04-13,1390636,112894,0,8.11815600919292,0.111205099084809,0
High income,1250514600,2020-04-14,1432062,117343,0,8.19398880774715,0.114517815305795,0
High income,1250514600,2020-04-15,1472585,121787,0,8.27028660484794,0.117758321254306,0
High income,1250514600,2020-04-16,1514596,126771,0,8.36995476021328,0.121117818216597,0
High income,1250514600,2020-04-17,1559521,132050,0,8.46734349842035,0.124710339247539,0
High income,1250514600,2020-04-18,1610991,137144,0,8.51302086727983,0.128826244811536,0
High income,1250514600,2020-04-19,1710387,150544,0,8.80175071489669,0.136774652611013,0
High income,1250514600,2020-04-20,1755443,154698,0,8.81247639484734,0.140377649329324,0
High income,1250514600,2020-04-21,1797101,158882,0,8.84101672638321,0.143708917912674,0
High income,1250514600,2020-04-22,1841393,163341,0,8.87051270424076,0.147250819782512,0
High income,1250514600,2020-04-23,1886200,168172,0,8.91591559749761,0.150833904698114,0
High income,1250514600,2020-04-24,1935651,172634,0,8.91865320762885,0.154788356729302,0
High income,1250514600,2020-04-25,1988471,176723,0,8.88738130955895,0.159012217850155,0
High income,1250514600,2020-04-26,2075770,187007,0,9.00904242762927,0.165993263893121,0
High income,1250514600,2020-04-27,2124290,190615,0,8.9731157233711,0.169873266573617,0
High income,1250514600,2020-04-28,2164724,193894,0,8.95698481654012,0.173106655452083,0
High income,1250514600,2020-04-29,2204687,197184,0,8.94385461519028,0.176302379836269,0
High income,1250514600,2020-04-30,2245044,200978,0,8.95207399053203,0.179529611249641,0
High income,1250514600,2020-05-01,2288603,204998,0,8.9573420990884,0.18301289725046,0
High income,1250514600,2020-05-02,2336672,208834,0,8.93724065679736,0.186856834778258,0
High income,1250514600,2020-05-03,2406091,216546,0,8.99990898099864,0.192408069445971,0
High income,1250514600,2020-05-04,2448563,219527,0,8.96554428046164,0.195804431231751,0
High income,1250514600,2020-05-05,2488788,222257,0,8.93033074733565,0.199021106990674,0
High income,1250514600,2020-05-06,2525945,224944,0,8.90534037756166,0.201992443750757,0
High income,1250514600,2020-05-07,2563953,228870,0,8.92645067986816,0.205031832495198,0
High income,1250514600,2020-05-08,2605328,232613,0,8.92835758108,0.208340470395148,0
High income,1250514600,2020-05-09,2649912,236035,0,8.90727692089398,0.211905722652099,0
High income,1250514600,2020-05-10,2709424,241677,0,8.91986636273983,0.216664723466643,0
High income,1250514600,2020-05-11,2749344,244294,0,8.88553778646834,0.219857009266425,0
High income,1250514600,2020-05-12,2782710,246499,0,8.85823531737048,0.222525190829439,0
High income,1250514600,2020-05-13,2819903,248526,0,8.81328187529855,0.225499406404371,0
High income,1250514600,2020-05-14,2860161,251119,0,8.77989036281524,0.228718721076907,0
High income,1250514600,2020-05-15,2895126,253723,0,8.76379819047599,0.231514769999487,0
High income,1250514600,2020-05-16,2946126,256790,0,8.71619204338172,0.235593091036282,0
High income,1250514600,2020-05-17,3002559,261086,0,8.69544944828728,0.240105873214115,0
High income,1250514600,2020-05-18,3043544,263216,0,8.64833891016525,0.243383323953195,0
High income,1250514600,2020-05-19,3077214,264917,0,8.60898852013542,0.246075815508272,0
High income,1250514600,2020-05-20,3117284,266711,0,8.55587748822372,0.249280096369926,0
High income,1250514600,2020-05-21,3157667,268695,0,8.50928866153397,0.252509406927356,0
High income,1250514600,2020-05-22,3198738,270925,0,8.46974650627841,0.255793734835243,0
High income,1250514600,2020-05-23,3243117,272829,0,8.41255495870177,0.259342593840968,0
High income,1250514600,2020-05-24,3301439,276709,0,8.38146638480978,0.26400643383132,0
High income,1250514600,2020-05-25,3338373,278265,0,8.33534778767981,0.266959937932752,0
High income,1250514600,2020-05-26,3374289,279714,0,8.28956855799844,0.269832035547606,0
High income,1250514600,2020-05-27,3408964,281069,0,8.24499760044401,0.272604894017231,0
High income,1250514600,2020-05-28,3442888,282561,0,8.2070924177609,0.275317697210412,0
High income,1250514600,2020-05-29,3479050,284525,0,8.17823831218292,0.278209466726738,0
High income,1250514600,2020-05-30,3519694,286468,0,8.13900299287381,0.281459648691827,0
High income,1250514600,2020-05-31,3573258,289233,0,8.09437773594854,0.28574300531957,0
High income,1250514600,2020-06-01,3613182,290726,0,8.04625950201235,0.288935610987669,0
High income,1250514600,2020-06-02,3650641,292086,0,8.00095106585392,0.291931097805655,0
High income,1250514600,2020-06-03,3682885,293299,0,7.96383813233375,0.29450955630586,0
High income,1250514600,2020-06-04,3720807,294841,0,7.92411431176086,0.297542067881495,0
High income,1250514600,2020-06-05,3757801,296480,0,7.88972061053792,0.300500370007675,0
High income,1250514600,2020-06-06,3795333,298028,0,7.85248619818077,0.30350169442244,0
High income,1250514600,2020-06-07,3849071,300178,0,7.79871298814701,0.307798965321956,0
High income,1250514600,2020-06-08,3890241,301914,0,7.76080453627423,0.311091209970679,0
High income,1250514600,2020-06-09,3925022,302981,0,7.7192178795431,0.313872544950695,0
High income,1250514600,2020-06-10,3959433,304205,0,7.68304451672752,0.316624292111424,0
High income,1250514600,2020-06-11,3996832,305637,0,7.64698140927615,0.319614980904661,0
High income,1250514600,2020-06-12,4038227,307119,0,7.605293115023,0.322925218146194,0
High income,1250514600,2020-06-13,4081215,308567,0,7.56066514506097,0.326362842944816,0
High income,1250514600,2020-06-14,4139473,310464,0,7.50008515576741,0.331021565042103,0
High income,1250514600,2020-06-15,4185325,311711,0,7.44771314055659,0.33468821555542,0
High income,1250514600,2020-06-16,4223519,312576,0,7.4008427569522,0.337742478176584,0
High income,1250514600,2020-06-17,4261911,313444,0,7.35454119055982,0.340812574279421,0
High income,1250514600,2020-06-18,4336622,314694,0,7.25666198252926,0.34678699473001,0
High income,1250514600,2020-06-19,4380699,315993,0,7.21330089102219,0.35031170367783,0
High income,1250514600,2020-06-20,4428436,317230,0,7.16347712826831,0.35412909213535,0
High income,1250514600,2020-06-21,4490895,318875,0,7.10047774441398,0.359123755932158,0
High income,1250514600,2020-06-22,4540441,319931,0,7.04625387710137,0.363085804835865,0
High income,1250514600,2020-06-23,4584416,320603,0,6.99332259550617,0.366602357141612,0
High income,1250514600,2020-06-24,4629332,321284,0,6.94018057032851,0.370194158468842,0
High income,1250514600,2020-06-25,4684149,322538,0,6.88573313957349,0.374577713846764,0
High income,1250514600,2020-06-26,4739207,323673,0,6.82968690753537,0.378980541290761,0
High income,1250514600,2020-06-27,4804371,326649,0,6.79899616411805,0.384191516036678,0
High income,1250514600,2020-06-28,4878532,328069,0,6.7247483464288,0.390121954593733,0
High income,1250514600,2020-06-29,4937818,329066,0,6.66419863996607,0.394862882848389,0
High income,1250514600,2020-06-30,4991442,329789,0,6.60708869300695,0.399151037500882,0
High income,1250514600,2020-07-01,5047414,330646,0,6.55080007306712,0.403626954855225,0
High income,1250514600,2020-07-02,5109906,331644,0,6.49021723687285,0.408624257565645,0
High income,1250514600,2020-07-03,5184849,332821,0,6.41910690166676,0.414617230378598,0
High income,1250514600,2020-07-04,5258145,333921,0,6.35054757904166,0.420478497412185,0
High income,1250514600,2020-07-05,5346127,335370,0,6.27313941475764,0.427514160970212,0
High income,1250514600,2020-07-06,5410397,336244,0,6.2147749971028,0.432653645147366,0
High income,1250514600,2020-07-07,5467002,337002,0,6.16429260497801,0.437180181662813,0
High income,1250514600,2020-07-08,5533243,337894,0,6.10661776466351,0.442477280952977,0
High income,1250514600,2020-07-09,5604761,339185,0,6.05172994887739,0.448196366519831,0
High income,1250514600,2020-07-10,5686367,340590,0,5.98958878313693,0.454722159981179,0
High income,1250514600,2020-07-11,5765578,341874,0,5.9295702876624,0.461056432287956,0
High income,1250514600,2020-07-12,5862864,343342,0,5.85621634750525,0.46883610955042,0
High income,1250514600,2020-07-13,5945911,344524,0,5.79430132741644,0.475477135572827,0
High income,1250514600,2020-07-14,6020601,345561,0,5.73964293597932,0.481449876714754,0
High income,1250514600,2020-07-15,6092782,346560,0,5.6880420143048,0.487221980455086,0
High income,1250514600,2020-07-16,6172702,347796,0,5.63442071235579,0.493612949420982,0
High income,1250514600,2020-07-17,6261975,349242,0,5.57718611141054,0.500751850478195,0
High income,1250514600,2020-07-18,6348056,351571,0,5.53824666953159,0.507635496618752,0
High income,1250514600,2020-07-19,6460769,353145,0,5.46599019404656,0.516648826011308,0
High income,1250514600,2020-07-20,6540988,354392,0,5.41801941847317,0.52306370513387,0
High income,1250514600,2020-07-21,6616228,355628,0,5.37508683195319,0.529080428169331,0
High income,1250514600,2020-07-22,6691228,356752,0,5.331637182293,0.535077959105795,0
High income,1250514600,2020-07-23,6771032,358193,0,5.29007985784146,0.54145965189051,0
High income,1250514600,2020-07-24,6860442,359702,0,5.24313156499246,0.548609508437566,0
High income,1250514600,2020-07-25,6950716,361217,0,5.19683152066636,0.555828456541011,0
High income,1250514600,2020-07-26,7067729,363024,0,5.13635992551497,0.565185644373924,0
High income,1250514600,2020-07-27,7143120,364431,0,5.10184625205792,0.571214442438337,0
High income,1250514600,2020-07-28,7216862,365630,0,5.06632938249339,0.577111374789227,0
High income,1250514600,2020-07-29,7287805,366826,0,5.03342227186375,0.582784479285568,0
High income,1250514600,2020-07-30,7362615,368232,0,5.00137519074405,0.588766816476993,0
High income,1250514600,2020-07-31,7444419,369714,0,4.96632443713875,0.595308443420013,0
High income,1250514600,2020-08-01,7526311,371389,0,4.93454230100244,0.601857107465998,0
High income,1250514600,2020-08-02,7645815,373260,0,4.88188636528611,0.611413493293081,0
High income,1250514600,2020-08-03,7715458,374696,0,4.85643237251761,0.616982640586523,0
High income,1250514600,2020-08-04,7779633,375949,0,4.83247731608933,0.622114527891158,0
High income,1250514600,2020-08-05,7839624,377043,0,4.80945259619594,0.626911832936617,0
